7.89937e-06 2.35382e-03  5.34786e-13 0.00000e+00 
2.50726e-02 2.62748e+17  -2.62748e+17 0.00000e+00 
2.50805e-02 2.63244e+17  -2.63244e+17 0.00000e+00 
2.50884e-02 2.63740e+17  -2.63740e+17 0.00000e+00 
2.50963e-02 2.64237e+17  -2.64237e+17 0.00000e+00 
2.51042e-02 2.64735e+17  -2.64735e+17 0.00000e+00 
2.51121e-02 2.65233e+17  -2.65233e+17 0.00000e+00 
2.51200e-02 2.65733e+17  -2.65733e+17 0.00000e+00 
2.51279e-02 2.66233e+17  -2.66233e+17 0.00000e+00 
2.51358e-02 2.66734e+17  -2.66734e+17 0.00000e+00 
2.51437e-02 2.67236e+17  -2.67235e+17 0.00000e+00 
2.51516e-02 2.67738e+17  -2.67738e+17 0.00000e+00 
2.51595e-02 2.68241e+17  -2.68241e+17 0.00000e+00 
2.51674e-02 2.68745e+17  -2.68745e+17 0.00000e+00 
2.51753e-02 2.69250e+17  -2.69250e+17 0.00000e+00 
2.51832e-02 2.69756e+17  -2.69756e+17 0.00000e+00 
2.51911e-02 2.70262e+17  -2.70262e+17 0.00000e+00 
2.51990e-02 2.70770e+17  -2.70770e+17 0.00000e+00 
2.52069e-02 2.71278e+17  -2.71278e+17 0.00000e+00 
2.52148e-02 2.71787e+17  -2.71786e+17 0.00000e+00 
2.52227e-02 2.72296e+17  -2.72296e+17 0.00000e+00 
2.52306e-02 2.72807e+17  -2.72807e+17 0.00000e+00 
2.52385e-02 2.73318e+17  -2.73318e+17 0.00000e+00 
2.52464e-02 2.73830e+17  -2.73830e+17 0.00000e+00 
2.52543e-02 2.74343e+17  -2.74343e+17 0.00000e+00 
2.52622e-02 2.74856e+17  -2.74856e+17 0.00000e+00 
2.52701e-02 2.75371e+17  -2.75371e+17 0.00000e+00 
2.52780e-02 2.75886e+17  -2.75886e+17 0.00000e+00 
2.52859e-02 2.76402e+17  -2.76402e+17 0.00000e+00 
2.52938e-02 2.76919e+17  -2.76919e+17 0.00000e+00 
2.53017e-02 2.77436e+17  -2.77436e+17 0.00000e+00 
2.53096e-02 2.77955e+17  -2.77955e+17 0.00000e+00 
2.53175e-02 2.78474e+17  -2.78474e+17 0.00000e+00 
2.53254e-02 2.78994e+17  -2.78994e+17 0.00000e+00 
2.53333e-02 2.79515e+17  -2.79515e+17 0.00000e+00 
2.53412e-02 2.80036e+17  -2.80036e+17 0.00000e+00 
2.53491e-02 2.80559e+17  -2.80559e+17 0.00000e+00 
2.53570e-02 2.81082e+17  -2.81082e+17 0.00000e+00 
2.53649e-02 2.81606e+17  -2.81606e+17 0.00000e+00 
2.53728e-02 2.82131e+17  -2.82131e+17 0.00000e+00 
2.53807e-02 2.82657e+17  -2.82657e+17 0.00000e+00 
2.53886e-02 2.83183e+17  -2.83183e+17 0.00000e+00 
2.53965e-02 2.83711e+17  -2.83711e+17 0.00000e+00 
2.54044e-02 2.84239e+17  -2.84239e+17 0.00000e+00 
2.54123e-02 2.84768e+17  -2.84768e+17 0.00000e+00 
2.54202e-02 2.85298e+17  -2.85298e+17 0.00000e+00 
2.54281e-02 2.85828e+17  -2.85828e+17 0.00000e+00 
2.54360e-02 2.86360e+17  -2.86360e+17 0.00000e+00 
2.54439e-02 2.86892e+17  -2.86892e+17 0.00000e+00 
2.54518e-02 2.87425e+17  -2.87425e+17 0.00000e+00 
2.54597e-02 2.87959e+17  -2.87959e+17 0.00000e+00 
2.54676e-02 2.88494e+17  -2.88494e+17 0.00000e+00 
2.54755e-02 2.89029e+17  -2.89029e+17 0.00000e+00 
2.54834e-02 2.89566e+17  -2.89566e+17 0.00000e+00 
2.54913e-02 2.90103e+17  -2.90103e+17 0.00000e+00 
2.54992e-02 2.90641e+17  -2.90641e+17 0.00000e+00 
2.55071e-02 2.91180e+17  -2.91180e+17 0.00000e+00 
2.55150e-02 2.91720e+17  -2.91720e+17 0.00000e+00 
2.55229e-02 2.92260e+17  -2.92260e+17 0.00000e+00 
2.55308e-02 2.92802e+17  -2.92802e+17 0.00000e+00 
2.55387e-02 2.93344e+17  -2.93344e+17 0.00000e+00 
2.55466e-02 2.93887e+17  -2.93887e+17 0.00000e+00 
2.55545e-02 2.94431e+17  -2.94431e+17 0.00000e+00 
2.55624e-02 2.94975e+17  -2.94975e+17 0.00000e+00 
2.55703e-02 2.95521e+17  -2.95521e+17 0.00000e+00 
2.55782e-02 2.96067e+17  -2.96067e+17 0.00000e+00 
2.55861e-02 2.96615e+17  -2.96615e+17 0.00000e+00 
2.55939e-02 2.97163e+17  -2.97163e+17 0.00000e+00 
2.56018e-02 2.97712e+17  -2.97712e+17 0.00000e+00 
2.56097e-02 2.98261e+17  -2.98261e+17 0.00000e+00 
2.56176e-02 2.98812e+17  -2.98812e+17 0.00000e+00 
2.56255e-02 2.99363e+17  -2.99363e+17 0.00000e+00 
2.56334e-02 2.99916e+17  -2.99916e+17 0.00000e+00 
2.56413e-02 3.00469e+17  -3.00469e+17 0.00000e+00 
2.56492e-02 3.01023e+17  -3.01023e+17 0.00000e+00 
2.56571e-02 3.01578e+17  -3.01578e+17 0.00000e+00 
2.56650e-02 3.02133e+17  -3.02133e+17 0.00000e+00 
2.56729e-02 3.02690e+17  -3.02690e+17 0.00000e+00 
2.56808e-02 3.03247e+17  -3.03247e+17 0.00000e+00 
2.56887e-02 3.03806e+17  -3.03806e+17 0.00000e+00 
2.56966e-02 3.04365e+17  -3.04365e+17 0.00000e+00 
2.57045e-02 3.04925e+17  -3.04925e+17 0.00000e+00 
2.57124e-02 3.05486e+17  -3.05486e+17 0.00000e+00 
2.57203e-02 3.06047e+17  -3.06047e+17 0.00000e+00 
2.57282e-02 3.06610e+17  -3.06610e+17 0.00000e+00 
2.57361e-02 3.07173e+17  -3.07173e+17 0.00000e+00 
2.57440e-02 3.07738e+17  -3.07737e+17 0.00000e+00 
2.57519e-02 3.08303e+17  -3.08303e+17 0.00000e+00 
2.57598e-02 3.08869e+17  -3.08869e+17 0.00000e+00 
2.57677e-02 3.09435e+17  -3.09435e+17 0.00000e+00 
2.57756e-02 3.10003e+17  -3.10003e+17 0.00000e+00 
2.57835e-02 3.10572e+17  -3.10572e+17 0.00000e+00 
2.57914e-02 3.11141e+17  -3.11141e+17 0.00000e+00 
2.57993e-02 3.11712e+17  -3.11712e+17 0.00000e+00 
2.58072e-02 3.12283e+17  -3.12283e+17 0.00000e+00 
2.58151e-02 3.12855e+17  -3.12855e+17 0.00000e+00 
2.58230e-02 3.13428e+17  -3.13428e+17 0.00000e+00 
2.58309e-02 3.14002e+17  -3.14002e+17 0.00000e+00 
2.58388e-02 3.14576e+17  -3.14576e+17 0.00000e+00 
2.58467e-02 3.15152e+17  -3.15152e+17 0.00000e+00 
2.58546e-02 3.15728e+17  -3.15728e+17 0.00000e+00 
2.58625e-02 3.16306e+17  -3.16306e+17 0.00000e+00 
2.58704e-02 3.16884e+17  -3.16884e+17 0.00000e+00 
2.58783e-02 3.17463e+17  -3.17463e+17 0.00000e+00 
2.58862e-02 3.18043e+17  -3.18043e+17 0.00000e+00 
2.58941e-02 3.18624e+17  -3.18624e+17 0.00000e+00 
2.59020e-02 3.19205e+17  -3.19205e+17 0.00000e+00 
2.59099e-02 3.19788e+17  -3.19788e+17 0.00000e+00 
2.59178e-02 3.20371e+17  -3.20371e+17 0.00000e+00 
2.59257e-02 3.20956e+17  -3.20956e+17 0.00000e+00 
2.59336e-02 3.21541e+17  -3.21541e+17 0.00000e+00 
2.59415e-02 3.22127e+17  -3.22127e+17 0.00000e+00 
2.59494e-02 3.22714e+17  -3.22714e+17 0.00000e+00 
2.59573e-02 3.23302e+17  -3.23302e+17 0.00000e+00 
2.59652e-02 3.23891e+17  -3.23891e+17 0.00000e+00 
2.59731e-02 3.24481e+17  -3.24481e+17 0.00000e+00 
2.59810e-02 3.25071e+17  -3.25071e+17 0.00000e+00 
2.59889e-02 3.25663e+17  -3.25663e+17 0.00000e+00 
2.59968e-02 3.26255e+17  -3.26255e+17 0.00000e+00 
2.60047e-02 3.26849e+17  -3.26848e+17 0.00000e+00 
2.60126e-02 3.27443e+17  -3.27443e+17 0.00000e+00 
2.60205e-02 3.28038e+17  -3.28038e+17 0.00000e+00 
2.60284e-02 3.28634e+17  -3.28634e+17 0.00000e+00 
2.60363e-02 3.29231e+17  -3.29231e+17 0.00000e+00 
2.60442e-02 3.29828e+17  -3.29828e+17 0.00000e+00 
2.60521e-02 3.30427e+17  -3.30427e+17 0.00000e+00 
2.60600e-02 3.31027e+17  -3.31027e+17 0.00000e+00 
2.60679e-02 3.31627e+17  -3.31627e+17 0.00000e+00 
2.60758e-02 3.32229e+17  -3.32229e+17 0.00000e+00 
2.60837e-02 3.32831e+17  -3.32831e+17 0.00000e+00 
2.60916e-02 3.33434e+17  -3.33434e+17 0.00000e+00 
2.60995e-02 3.34038e+17  -3.34038e+17 0.00000e+00 
2.61074e-02 3.34643e+17  -3.34643e+17 0.00000e+00 
2.61153e-02 3.35249e+17  -3.35249e+17 0.00000e+00 
2.61232e-02 3.35856e+17  -3.35856e+17 0.00000e+00 
2.61311e-02 3.36464e+17  -3.36464e+17 0.00000e+00 
2.61390e-02 3.37073e+17  -3.37073e+17 0.00000e+00 
2.61469e-02 3.37682e+17  -3.37682e+17 0.00000e+00 
2.61548e-02 3.38293e+17  -3.38293e+17 0.00000e+00 
2.61627e-02 3.38904e+17  -3.38904e+17 0.00000e+00 
2.61706e-02 3.39517e+17  -3.39517e+17 0.00000e+00 
2.61785e-02 3.40130e+17  -3.40130e+17 0.00000e+00 
2.61864e-02 3.40744e+17  -3.40744e+17 0.00000e+00 
2.61943e-02 3.41359e+17  -3.41359e+17 0.00000e+00 
2.62022e-02 3.41975e+17  -3.41975e+17 0.00000e+00 
2.62101e-02 3.42592e+17  -3.42592e+17 0.00000e+00 
2.62180e-02 3.43210e+17  -3.43210e+17 0.00000e+00 
2.62259e-02 3.43829e+17  -3.43829e+17 0.00000e+00 
2.62338e-02 3.44449e+17  -3.44449e+17 0.00000e+00 
2.62417e-02 3.45070e+17  -3.45069e+17 0.00000e+00 
2.62496e-02 3.45691e+17  -3.45691e+17 0.00000e+00 
2.62575e-02 3.46314e+17  -3.46314e+17 0.00000e+00 
2.62654e-02 3.46937e+17  -3.46937e+17 0.00000e+00 
2.62733e-02 3.47562e+17  -3.47562e+17 0.00000e+00 
2.62812e-02 3.48187e+17  -3.48187e+17 0.00000e+00 
2.62891e-02 3.48813e+17  -3.48813e+17 0.00000e+00 
2.62970e-02 3.49440e+17  -3.49440e+17 0.00000e+00 
2.63049e-02 3.50069e+17  -3.50069e+17 0.00000e+00 
2.63128e-02 3.50698e+17  -3.50698e+17 0.00000e+00 
2.63207e-02 3.51328e+17  -3.51328e+17 0.00000e+00 
2.63286e-02 3.51959e+17  -3.51959e+17 0.00000e+00 
2.63365e-02 3.52591e+17  -3.52591e+17 0.00000e+00 
2.63444e-02 3.53224e+17  -3.53224e+17 0.00000e+00 
2.63523e-02 3.53857e+17  -3.53857e+17 0.00000e+00 
2.63602e-02 3.54492e+17  -3.54492e+17 0.00000e+00 
2.63681e-02 3.55128e+17  -3.55128e+17 0.00000e+00 
2.63760e-02 3.55765e+17  -3.55765e+17 0.00000e+00 
2.63839e-02 3.56402e+17  -3.56402e+17 0.00000e+00 
2.63918e-02 3.57041e+17  -3.57041e+17 0.00000e+00 
2.63997e-02 3.57680e+17  -3.57680e+17 0.00000e+00 
2.64076e-02 3.58321e+17  -3.58321e+17 0.00000e+00 
2.64155e-02 3.58962e+17  -3.58962e+17 0.00000e+00 
2.64234e-02 3.59605e+17  -3.59605e+17 0.00000e+00 
2.64313e-02 3.60248e+17  -3.60248e+17 0.00000e+00 
2.64392e-02 3.60892e+17  -3.60892e+17 0.00000e+00 
2.64471e-02 3.61537e+17  -3.61537e+17 0.00000e+00 
2.64550e-02 3.62184e+17  -3.62184e+17 0.00000e+00 
2.64629e-02 3.62831e+17  -3.62831e+17 0.00000e+00 
2.64708e-02 3.63479e+17  -3.63479e+17 0.00000e+00 
2.64787e-02 3.64128e+17  -3.64128e+17 0.00000e+00 
2.64866e-02 3.64778e+17  -3.64778e+17 0.00000e+00 
2.64945e-02 3.65429e+17  -3.65429e+17 0.00000e+00 
2.65024e-02 3.66081e+17  -3.66081e+17 0.00000e+00 
2.65103e-02 3.66734e+17  -3.66734e+17 0.00000e+00 
2.65182e-02 3.67388e+17  -3.67388e+17 0.00000e+00 
2.65261e-02 3.68043e+17  -3.68043e+17 0.00000e+00 
2.65340e-02 3.68699e+17  -3.68699e+17 0.00000e+00 
2.65419e-02 3.69356e+17  -3.69356e+17 0.00000e+00 
2.65498e-02 3.70014e+17  -3.70013e+17 0.00000e+00 
2.65577e-02 3.70672e+17  -3.70672e+17 0.00000e+00 
2.65656e-02 3.71332e+17  -3.71332e+17 0.00000e+00 
2.65735e-02 3.71993e+17  -3.71993e+17 0.00000e+00 
2.65814e-02 3.72655e+17  -3.72655e+17 0.00000e+00 
2.65893e-02 3.73317e+17  -3.73317e+17 0.00000e+00 
2.65972e-02 3.73981e+17  -3.73981e+17 0.00000e+00 
2.66051e-02 3.74646e+17  -3.74646e+17 0.00000e+00 
2.66130e-02 3.75311e+17  -3.75311e+17 0.00000e+00 
2.66209e-02 3.75978e+17  -3.75978e+17 0.00000e+00 
2.66288e-02 3.76646e+17  -3.76646e+17 0.00000e+00 
2.66367e-02 3.77314e+17  -3.77314e+17 0.00000e+00 
2.66446e-02 3.77984e+17  -3.77984e+17 0.00000e+00 
2.66525e-02 3.78654e+17  -3.78654e+17 0.00000e+00 
2.66604e-02 3.79326e+17  -3.79326e+17 0.00000e+00 
2.66683e-02 3.79999e+17  -3.79998e+17 0.00000e+00 
2.66762e-02 3.80672e+17  -3.80672e+17 0.00000e+00 
2.66841e-02 3.81347e+17  -3.81347e+17 0.00000e+00 
2.66920e-02 3.82022e+17  -3.82022e+17 0.00000e+00 
2.66999e-02 3.82699e+17  -3.82699e+17 0.00000e+00 
2.67078e-02 3.83376e+17  -3.83376e+17 0.00000e+00 
2.67157e-02 3.84055e+17  -3.84055e+17 0.00000e+00 
2.67236e-02 3.84734e+17  -3.84734e+17 0.00000e+00 
2.67315e-02 3.85415e+17  -3.85415e+17 0.00000e+00 
2.67394e-02 3.86096e+17  -3.86096e+17 0.00000e+00 
2.67473e-02 3.86779e+17  -3.86779e+17 0.00000e+00 
2.67552e-02 3.87462e+17  -3.87462e+17 0.00000e+00 
2.67631e-02 3.88147e+17  -3.88147e+17 0.00000e+00 
2.67710e-02 3.88833e+17  -3.88833e+17 0.00000e+00 
2.67789e-02 3.89519e+17  -3.89519e+17 0.00000e+00 
2.67868e-02 3.90207e+17  -3.90207e+17 0.00000e+00 
2.67947e-02 3.90895e+17  -3.90895e+17 0.00000e+00 
2.68026e-02 3.91585e+17  -3.91585e+17 0.00000e+00 
2.68105e-02 3.92275e+17  -3.92275e+17 0.00000e+00 
2.68184e-02 3.92967e+17  -3.92967e+17 0.00000e+00 
2.68263e-02 3.93660e+17  -3.93660e+17 0.00000e+00 
2.68342e-02 3.94353e+17  -3.94353e+17 0.00000e+00 
2.68420e-02 3.95048e+17  -3.95048e+17 0.00000e+00 
2.68499e-02 3.95744e+17  -3.95744e+17 0.00000e+00 
2.68578e-02 3.96440e+17  -3.96440e+17 0.00000e+00 
2.68657e-02 3.97138e+17  -3.97138e+17 0.00000e+00 
2.68736e-02 3.97837e+17  -3.97837e+17 0.00000e+00 
2.68815e-02 3.98537e+17  -3.98537e+17 0.00000e+00 
2.68894e-02 3.99237e+17  -3.99237e+17 0.00000e+00 
2.68973e-02 3.99939e+17  -3.99939e+17 0.00000e+00 
2.69052e-02 4.00642e+17  -4.00642e+17 0.00000e+00 
2.69131e-02 4.01346e+17  -4.01346e+17 0.00000e+00 
2.69210e-02 4.02051e+17  -4.02051e+17 0.00000e+00 
2.69289e-02 4.02757e+17  -4.02757e+17 0.00000e+00 
2.69368e-02 4.03464e+17  -4.03464e+17 0.00000e+00 
2.69447e-02 4.04172e+17  -4.04172e+17 0.00000e+00 
2.69526e-02 4.04881e+17  -4.04881e+17 0.00000e+00 
2.69605e-02 4.05591e+17  -4.05591e+17 0.00000e+00 
2.69684e-02 4.06302e+17  -4.06302e+17 0.00000e+00 
2.69763e-02 4.07014e+17  -4.07014e+17 0.00000e+00 
2.69842e-02 4.07727e+17  -4.07727e+17 0.00000e+00 
2.69921e-02 4.08441e+17  -4.08441e+17 0.00000e+00 
2.70000e-02 4.09157e+17  -4.09157e+17 0.00000e+00 
2.70079e-02 4.09873e+17  -4.09873e+17 0.00000e+00 
2.70158e-02 4.10590e+17  -4.10590e+17 0.00000e+00 
2.70237e-02 4.11309e+17  -4.11309e+17 0.00000e+00 
2.70316e-02 4.12028e+17  -4.12028e+17 0.00000e+00 
2.70395e-02 4.12749e+17  -4.12749e+17 0.00000e+00 
2.70474e-02 4.13470e+17  -4.13470e+17 0.00000e+00 
2.70553e-02 4.14193e+17  -4.14193e+17 0.00000e+00 
2.70632e-02 4.14916e+17  -4.14916e+17 0.00000e+00 
2.70711e-02 4.15641e+17  -4.15641e+17 0.00000e+00 
2.70790e-02 4.16367e+17  -4.16367e+17 0.00000e+00 
2.70869e-02 4.17094e+17  -4.17094e+17 0.00000e+00 
2.70948e-02 4.17821e+17  -4.17821e+17 0.00000e+00 
2.71027e-02 4.18550e+17  -4.18550e+17 0.00000e+00 
2.71106e-02 4.19280e+17  -4.19280e+17 0.00000e+00 
2.71185e-02 4.20011e+17  -4.20011e+17 0.00000e+00 
2.71264e-02 4.20743e+17  -4.20743e+17 0.00000e+00 
2.71343e-02 4.21476e+17  -4.21476e+17 0.00000e+00 
2.71422e-02 4.22211e+17  -4.22211e+17 0.00000e+00 
2.71501e-02 4.22946e+17  -4.22946e+17 0.00000e+00 
2.71580e-02 4.23682e+17  -4.23682e+17 0.00000e+00 
2.71659e-02 4.24420e+17  -4.24420e+17 0.00000e+00 
2.71738e-02 4.25158e+17  -4.25158e+17 0.00000e+00 
2.71817e-02 4.25898e+17  -4.25898e+17 0.00000e+00 
2.71896e-02 4.26638e+17  -4.26638e+17 0.00000e+00 
2.71975e-02 4.27380e+17  -4.27380e+17 0.00000e+00 
2.72054e-02 4.28123e+17  -4.28123e+17 0.00000e+00 
2.72133e-02 4.28867e+17  -4.28866e+17 0.00000e+00 
2.72212e-02 4.29611e+17  -4.29611e+17 0.00000e+00 
2.72291e-02 4.30357e+17  -4.30357e+17 0.00000e+00 
2.72370e-02 4.31104e+17  -4.31104e+17 0.00000e+00 
2.72449e-02 4.31853e+17  -4.31852e+17 0.00000e+00 
2.72528e-02 4.32602e+17  -4.32602e+17 0.00000e+00 
2.72607e-02 4.33352e+17  -4.33352e+17 0.00000e+00 
2.72686e-02 4.34103e+17  -4.34103e+17 0.00000e+00 
2.72765e-02 4.34856e+17  -4.34856e+17 0.00000e+00 
2.72844e-02 4.35609e+17  -4.35609e+17 0.00000e+00 
2.72923e-02 4.36364e+17  -4.36364e+17 0.00000e+00 
2.73002e-02 4.37120e+17  -4.37120e+17 0.00000e+00 
2.73081e-02 4.37877e+17  -4.37876e+17 0.00000e+00 
2.73160e-02 4.38634e+17  -4.38634e+17 0.00000e+00 
2.73239e-02 4.39393e+17  -4.39393e+17 0.00000e+00 
2.73318e-02 4.40154e+17  -4.40153e+17 0.00000e+00 
2.73397e-02 4.40915e+17  -4.40915e+17 0.00000e+00 
2.73476e-02 4.41677e+17  -4.41677e+17 0.00000e+00 
2.73555e-02 4.42440e+17  -4.42440e+17 0.00000e+00 
2.73634e-02 4.43205e+17  -4.43205e+17 0.00000e+00 
2.73713e-02 4.43970e+17  -4.43970e+17 0.00000e+00 
2.73792e-02 4.44737e+17  -4.44737e+17 0.00000e+00 
2.73871e-02 4.45505e+17  -4.45505e+17 0.00000e+00 
2.73950e-02 4.46274e+17  -4.46274e+17 0.00000e+00 
2.74029e-02 4.47044e+17  -4.47044e+17 0.00000e+00 
2.74108e-02 4.47815e+17  -4.47815e+17 0.00000e+00 
2.74187e-02 4.48587e+17  -4.48587e+17 0.00000e+00 
2.74266e-02 4.49360e+17  -4.49360e+17 0.00000e+00 
2.74345e-02 4.50135e+17  -4.50134e+17 0.00000e+00 
2.74424e-02 4.50910e+17  -4.50910e+17 0.00000e+00 
2.74503e-02 4.51687e+17  -4.51687e+17 0.00000e+00 
2.74582e-02 4.52464e+17  -4.52464e+17 0.00000e+00 
2.74661e-02 4.53243e+17  -4.53243e+17 0.00000e+00 
2.74740e-02 4.54023e+17  -4.54023e+17 0.00000e+00 
2.74819e-02 4.54804e+17  -4.54804e+17 0.00000e+00 
2.74898e-02 4.55586e+17  -4.55586e+17 0.00000e+00 
2.74977e-02 4.56370e+17  -4.56370e+17 0.00000e+00 
2.75056e-02 4.57154e+17  -4.57154e+17 0.00000e+00 
2.75135e-02 4.57940e+17  -4.57940e+17 0.00000e+00 
2.75214e-02 4.58726e+17  -4.58726e+17 0.00000e+00 
2.75293e-02 4.59514e+17  -4.59514e+17 0.00000e+00 
2.75372e-02 4.60303e+17  -4.60303e+17 0.00000e+00 
2.75451e-02 4.61093e+17  -4.61093e+17 0.00000e+00 
2.75530e-02 4.61884e+17  -4.61884e+17 0.00000e+00 
2.75609e-02 4.62677e+17  -4.62677e+17 0.00000e+00 
2.75688e-02 4.63470e+17  -4.63470e+17 0.00000e+00 
2.75767e-02 4.64265e+17  -4.64265e+17 0.00000e+00 
2.75846e-02 4.65061e+17  -4.65060e+17 0.00000e+00 
2.75925e-02 4.65857e+17  -4.65857e+17 0.00000e+00 
2.76004e-02 4.66655e+17  -4.66655e+17 0.00000e+00 
2.76083e-02 4.67454e+17  -4.67454e+17 0.00000e+00 
2.76162e-02 4.68255e+17  -4.68255e+17 0.00000e+00 
2.76241e-02 4.69056e+17  -4.69056e+17 0.00000e+00 
2.76320e-02 4.69859e+17  -4.69859e+17 0.00000e+00 
2.76399e-02 4.70662e+17  -4.70662e+17 0.00000e+00 
2.76478e-02 4.71467e+17  -4.71467e+17 0.00000e+00 
2.76557e-02 4.72273e+17  -4.72273e+17 0.00000e+00 
2.76636e-02 4.73080e+17  -4.73080e+17 0.00000e+00 
2.76715e-02 4.73889e+17  -4.73888e+17 0.00000e+00 
2.76794e-02 4.74698e+17  -4.74698e+17 0.00000e+00 
2.76873e-02 4.75508e+17  -4.75508e+17 0.00000e+00 
2.76952e-02 4.76320e+17  -4.76320e+17 0.00000e+00 
2.77031e-02 4.77133e+17  -4.77133e+17 0.00000e+00 
2.77110e-02 4.77947e+17  -4.77947e+17 0.00000e+00 
2.77189e-02 4.78762e+17  -4.78762e+17 0.00000e+00 
2.77268e-02 4.79579e+17  -4.79579e+17 0.00000e+00 
2.77347e-02 4.80396e+17  -4.80396e+17 0.00000e+00 
2.77426e-02 4.81215e+17  -4.81215e+17 0.00000e+00 
2.77505e-02 4.82035e+17  -4.82034e+17 0.00000e+00 
2.77584e-02 4.82856e+17  -4.82855e+17 0.00000e+00 
2.77663e-02 4.83678e+17  -4.83678e+17 0.00000e+00 
2.77742e-02 4.84501e+17  -4.84501e+17 0.00000e+00 
2.77821e-02 4.85325e+17  -4.85325e+17 0.00000e+00 
2.77900e-02 4.86151e+17  -4.86151e+17 0.00000e+00 
2.77979e-02 4.86978e+17  -4.86978e+17 0.00000e+00 
2.78058e-02 4.87806e+17  -4.87806e+17 0.00000e+00 
2.78137e-02 4.88635e+17  -4.88635e+17 0.00000e+00 
2.78216e-02 4.89465e+17  -4.89465e+17 0.00000e+00 
2.78295e-02 4.90297e+17  -4.90297e+17 0.00000e+00 
2.78374e-02 4.91129e+17  -4.91129e+17 0.00000e+00 
2.78453e-02 4.91963e+17  -4.91963e+17 0.00000e+00 
2.78532e-02 4.92798e+17  -4.92798e+17 0.00000e+00 
2.78611e-02 4.93635e+17  -4.93634e+17 0.00000e+00 
2.78690e-02 4.94472e+17  -4.94472e+17 0.00000e+00 
2.78769e-02 4.95310e+17  -4.95310e+17 0.00000e+00 
2.78848e-02 4.96150e+17  -4.96150e+17 0.00000e+00 
2.78927e-02 4.96991e+17  -4.96991e+17 0.00000e+00 
2.79006e-02 4.97833e+17  -4.97833e+17 0.00000e+00 
2.79085e-02 4.98677e+17  -4.98676e+17 0.00000e+00 
2.79164e-02 4.99521e+17  -4.99521e+17 0.00000e+00 
2.79243e-02 5.00367e+17  -5.00367e+17 0.00000e+00 
2.79322e-02 5.01214e+17  -5.01214e+17 0.00000e+00 
2.79401e-02 5.02062e+17  -5.02062e+17 0.00000e+00 
2.79480e-02 5.02911e+17  -5.02911e+17 0.00000e+00 
2.79559e-02 5.03761e+17  -5.03761e+17 0.00000e+00 
2.79638e-02 5.04613e+17  -5.04613e+17 0.00000e+00 
2.79717e-02 5.05466e+17  -5.05466e+17 0.00000e+00 
2.79796e-02 5.06320e+17  -5.06320e+17 0.00000e+00 
2.79875e-02 5.07175e+17  -5.07175e+17 0.00000e+00 
2.79954e-02 5.08032e+17  -5.08032e+17 0.00000e+00 
2.80033e-02 5.08889e+17  -5.08889e+17 0.00000e+00 
2.80112e-02 5.09748e+17  -5.09748e+17 0.00000e+00 
2.80191e-02 5.10608e+17  -5.10608e+17 0.00000e+00 
2.80270e-02 5.11469e+17  -5.11469e+17 0.00000e+00 
2.80349e-02 5.12332e+17  -5.12332e+17 0.00000e+00 
2.80428e-02 5.13196e+17  -5.13196e+17 0.00000e+00 
2.80507e-02 5.14061e+17  -5.14060e+17 0.00000e+00 
2.80586e-02 5.14927e+17  -5.14927e+17 0.00000e+00 
2.80665e-02 5.15794e+17  -5.15794e+17 0.00000e+00 
2.80744e-02 5.16663e+17  -5.16662e+17 0.00000e+00 
2.80823e-02 5.17532e+17  -5.17532e+17 0.00000e+00 
2.80901e-02 5.18403e+17  -5.18403e+17 0.00000e+00 
2.80980e-02 5.19275e+17  -5.19275e+17 0.00000e+00 
2.81059e-02 5.20149e+17  -5.20149e+17 0.00000e+00 
2.81138e-02 5.21024e+17  -5.21023e+17 0.00000e+00 
2.81217e-02 5.21899e+17  -5.21899e+17 0.00000e+00 
2.81296e-02 5.22776e+17  -5.22776e+17 0.00000e+00 
2.81375e-02 5.23655e+17  -5.23655e+17 0.00000e+00 
2.81454e-02 5.24534e+17  -5.24534e+17 0.00000e+00 
2.81533e-02 5.25415e+17  -5.25415e+17 0.00000e+00 
2.81612e-02 5.26297e+17  -5.26297e+17 0.00000e+00 
2.81691e-02 5.27180e+17  -5.27180e+17 0.00000e+00 
2.81770e-02 5.28065e+17  -5.28065e+17 0.00000e+00 
2.81849e-02 5.28951e+17  -5.28950e+17 0.00000e+00 
2.81928e-02 5.29837e+17  -5.29837e+17 0.00000e+00 
2.82007e-02 5.30726e+17  -5.30726e+17 0.00000e+00 
2.82086e-02 5.31615e+17  -5.31615e+17 0.00000e+00 
2.82165e-02 5.32506e+17  -5.32506e+17 0.00000e+00 
2.82244e-02 5.33398e+17  -5.33398e+17 0.00000e+00 
2.82323e-02 5.34291e+17  -5.34291e+17 0.00000e+00 
2.82402e-02 5.35185e+17  -5.35185e+17 0.00000e+00 
2.82481e-02 5.36081e+17  -5.36081e+17 0.00000e+00 
2.82560e-02 5.36978e+17  -5.36978e+17 0.00000e+00 
2.82639e-02 5.37876e+17  -5.37876e+17 0.00000e+00 
2.82718e-02 5.38775e+17  -5.38775e+17 0.00000e+00 
2.82797e-02 5.39676e+17  -5.39676e+17 0.00000e+00 
2.82876e-02 5.40578e+17  -5.40578e+17 0.00000e+00 
2.82955e-02 5.41481e+17  -5.41481e+17 0.00000e+00 
2.83034e-02 5.42385e+17  -5.42385e+17 0.00000e+00 
